index,token,count,tag,frequency,neg,neu,pos,compound
344,mili,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
383,thank,2,VBD,0.002254791431792559,0.0,0.0,1.0,0.3612
644,pull,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
779,subject,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
481,milimetr,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
114,interact,4,NN,0.004509582863585118,0.0,1.0,0.0,0.0
204,influenc,2,JJ,0.002254791431792559,0.0,1.0,0.0,0.0
832,bang,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
837,hot,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
237,order,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
224,overal,4,JJ,0.004509582863585118,0.0,1.0,0.0,0.0
113,varieti,2,NN,0.002254791431792559,0.0,1.0,0.0,0.0
284,due,5,JJ,0.005636978579481398,0.0,1.0,0.0,0.0
445,mistaken,1,JJ,0.0011273957158962795,1.0,0.0,0.0,-0.3612
354,ergo,1,VBP,0.0011273957158962795,0.0,1.0,0.0,0.0
515,question,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
302,gener,4,NN,0.004509582863585118,0.0,1.0,0.0,0.0
444,believ,2,VBZ,0.002254791431792559,0.0,1.0,0.0,0.0
351,milkyway,3,NN,0.0033821871476888386,0.0,1.0,0.0,0.0
38,instead,4,RB,0.004509582863585118,0.0,1.0,0.0,0.0
144,mission,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
110,nasa,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
784,becom,3,VB,0.0033821871476888386,0.0,1.0,0.0,0.0
693,contribut,1,VBD,0.0011273957158962795,0.0,1.0,0.0,0.0
72,provid,3,VBP,0.0033821871476888386,0.0,1.0,0.0,0.0
143,gaia,1,JJ,0.0011273957158962795,0.0,1.0,0.0,0.0
495,technolog,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
128,movement,1,NN,0.0011273957158962795,0.0,1.0,0.0,0.0
