index,token,count,tag,frequency,neg,neu,pos,compound
150,influenc,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
151,path,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
152,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
153,use,11,NN,0.0136986301369863,0.0,1.0,0.0,0.0
154,variou,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
155,techniqu,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
156,attempt,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
157,attract,3,JJ,0.0037359900373599006,0.0,0.0,1.0,0.3612
158,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
159,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
160,specif,3,VBD,0.0037359900373599006,0.0,1.0,0.0,0.0
161,locat,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
162,ground,13,NN,0.0161892901618929,0.0,1.0,0.0,0.0
163,mechan,5,VBD,0.0062266500622665,0.0,1.0,0.0,0.0
164,recommend,1,VBP,0.0012453300124533001,0.0,0.0,1.0,0.3612
165,ground,13,NN,0.0161892901618929,0.0,1.0,0.0,0.0
166,mechan,5,VBD,0.0062266500622665,0.0,1.0,0.0,0.0
167,design,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
168,provid,5,JJ,0.0062266500622665,0.0,1.0,0.0,0.0
169,low-imped,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
170,path,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
171,ground,13,NN,0.0161892901618929,0.0,1.0,0.0,0.0
172,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
173,current,2,JJ,0.0024906600249066002,0.0,1.0,0.0,0.0
174,gener,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
175,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
176,attract,3,JJ,0.0037359900373599006,0.0,0.0,1.0,0.3612
177,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
178,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
179,fact,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
180,structur,8,JJ,0.009962640099626401,0.0,1.0,0.0,0.0
181,larg,4,JJ,0.0049813200498132005,0.0,1.0,0.0,0.0
182,ground,13,NN,0.0161892901618929,0.0,1.0,0.0,0.0
183,system,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
184,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
185,rod,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
186,design,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
187,provid,5,JJ,0.0062266500622665,0.0,1.0,0.0,0.0
188,path,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
189,least,2,JJS,0.0024906600249066002,0.0,1.0,0.0,0.0
190,resist,2,JJ,0.0024906600249066002,0.0,1.0,0.0,0.0
191,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
192,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
193,follow,5,VBP,0.0062266500622665,0.0,1.0,0.0,0.0
194,direct,3,JJ,0.0037359900373599006,0.0,1.0,0.0,0.0
195,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
196,charg,6,NN,0.007471980074719801,0.0,1.0,0.0,0.0
197,safe,3,JJ,0.0037359900373599006,0.0,0.0,1.0,0.4404
198,ground,13,NN,0.0161892901618929,0.0,1.0,0.0,0.0
199,away,2,RB,0.0024906600249066002,0.0,1.0,0.0,0.0
200,structur,8,JJ,0.009962640099626401,0.0,1.0,0.0,0.0
201,protect,16,JJ,0.019925280199252802,0.0,0.0,1.0,0.3818
202,attempt,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
203,attract,3,JJ,0.0037359900373599006,0.0,0.0,1.0,0.3612
204,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
205,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
206,specif,3,VBD,0.0037359900373599006,0.0,1.0,0.0,0.0
207,locat,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
208,creat,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
209,signific,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
210,risk,1,NN,0.0012453300124533001,1.0,0.0,0.0,-0.2732
211,damag,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
212,injuri,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
213,particularli,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
214,locat,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
215,popul,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
216,area,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
217,near,1,IN,0.0012453300124533001,0.0,1.0,0.0,0.0
218,flammabl,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
219,materi,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
220,import,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
221,follow,5,VBP,0.0062266500622665,0.0,1.0,0.0,0.0
222,establish,1,VB,0.0012453300124533001,0.0,1.0,0.0,0.0
223,safeti,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
224,guidelin,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
225,regul,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
226,regard,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
227,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
228,protect,16,JJ,0.019925280199252802,0.0,0.0,1.0,0.3818
229,ensur,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
230,safeti,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
231,peopl,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
232,properti,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
233,event,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
234,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
235,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
236,captur,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
237,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
238,insid,1,RB,0.0012453300124533001,0.0,1.0,0.0,0.0
239,low,2,JJ,0.0024906600249066002,1.0,0.0,0.0,-0.2732
240,imped,2,VBD,0.0024906600249066002,0.0,1.0,0.0,0.0
241,structur,8,JJ,0.009962640099626401,0.0,1.0,0.0,0.0
242,lighten,4,VBN,0.0049813200498132005,0.0,1.0,0.0,0.0
243,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
244,possibl,4,VB,0.0049813200498132005,0.0,1.0,0.0,0.0
245,captur,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
246,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
247,produc,8,NN,0.009962640099626401,0.0,1.0,0.0,0.0
248,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
249,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
250,use,11,NN,0.0136986301369863,0.0,1.0,0.0,0.0
251,low,2,JJ,0.0024906600249066002,1.0,0.0,0.0,-0.2732
252,imped,2,VBD,0.0024906600249066002,0.0,1.0,0.0,0.0
253,structur,8,JJ,0.009962640099626401,0.0,1.0,0.0,0.0
254,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
255,rod,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
256,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
257,protect,16,JJ,0.019925280199252802,0.0,0.0,1.0,0.3818
258,system,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
259,structur,8,JJ,0.009962640099626401,0.0,1.0,0.0,0.0
260,design,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
261,provid,5,JJ,0.0062266500622665,0.0,1.0,0.0,0.0
262,path,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
263,least,2,JJS,0.0024906600249066002,0.0,1.0,0.0,0.0
264,resist,2,JJ,0.0024906600249066002,0.0,1.0,0.0,0.0
265,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
266,follow,5,VBP,0.0062266500622665,0.0,1.0,0.0,0.0
267,direct,3,JJ,0.0037359900373599006,0.0,1.0,0.0,0.0
268,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
269,charg,6,NN,0.007471980074719801,0.0,1.0,0.0,0.0
270,safe,3,JJ,0.0037359900373599006,0.0,0.0,1.0,0.4404
271,ground,13,NN,0.0161892901618929,0.0,1.0,0.0,0.0
272,away,2,RB,0.0024906600249066002,0.0,1.0,0.0,0.0
273,structur,8,JJ,0.009962640099626401,0.0,1.0,0.0,0.0
274,protect,16,JJ,0.019925280199252802,0.0,0.0,1.0,0.3818
275,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
276,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
277,occur,4,VBP,0.0049813200498132005,0.0,1.0,0.0,0.0
278,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
279,charg,6,NN,0.007471980074719801,0.0,1.0,0.0,0.0
280,produc,8,NN,0.009962640099626401,0.0,1.0,0.0,0.0
281,enorm,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
282,captur,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
283,energi,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
284,requir,3,VBP,0.0037359900373599006,0.0,1.0,0.0,0.0
285,special,4,JJ,0.0049813200498132005,0.0,0.0,1.0,0.4019
286,equip,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
287,safeti,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
288,precaut,2,VBP,0.0024906600249066002,0.0,1.0,0.0,0.0
289,one,4,CD,0.0049813200498132005,0.0,1.0,0.0,0.0
290,way,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
291,captur,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
292,energi,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
293,produc,8,NN,0.009962640099626401,0.0,1.0,0.0,0.0
294,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
295,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
296,use,11,NN,0.0136986301369863,0.0,1.0,0.0,0.0
297,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
298,arrest,5,NN,0.0062266500622665,1.0,0.0,0.0,-0.34
299,devic,3,JJ,0.0037359900373599006,0.0,1.0,0.0,0.0
300,design,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
301,protect,16,JJ,0.019925280199252802,0.0,0.0,1.0,0.3818
302,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
303,system,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
304,effect,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
305,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
306,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
307,devic,3,JJ,0.0037359900373599006,0.0,1.0,0.0,0.0
308,connect,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
309,ground,13,NN,0.0161892901618929,0.0,1.0,0.0,0.0
310,system,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
311,structur,8,JJ,0.009962640099626401,0.0,1.0,0.0,0.0
312,captur,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
313,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
314,energi,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
315,produc,8,NN,0.009962640099626401,0.0,1.0,0.0,0.0
316,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
317,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
318,direct,3,JJ,0.0037359900373599006,0.0,1.0,0.0,0.0
319,safe,3,JJ,0.0037359900373599006,0.0,0.0,1.0,0.4404
320,ground,13,NN,0.0161892901618929,0.0,1.0,0.0,0.0
321,anoth,3,RB,0.0037359900373599006,0.0,1.0,0.0,0.0
322,method,3,JJ,0.0037359900373599006,0.0,1.0,0.0,0.0
323,use,11,NN,0.0136986301369863,0.0,1.0,0.0,0.0
324,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
325,capacitor,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
326,design,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
327,store,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
328,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
329,charg,6,NN,0.007471980074719801,0.0,1.0,0.0,0.0
330,produc,8,NN,0.009962640099626401,0.0,1.0,0.0,0.0
331,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
332,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
333,later,1,RB,0.0012453300124533001,0.0,1.0,0.0,0.0
334,use,11,NN,0.0136986301369863,0.0,1.0,0.0,0.0
335,capacitor,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
336,use,11,NN,0.0136986301369863,0.0,1.0,0.0,0.0
337,power,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
338,electr,24,NN,0.029887920298879204,0.0,1.0,0.0,0.0
339,system,10,NN,0.012453300124533,0.0,1.0,0.0,0.0
340,telecommun,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
341,equip,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
342,scientif,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
343,instrument,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
344,requir,3,VBP,0.0037359900373599006,0.0,1.0,0.0,0.0
345,high,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
346,level,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
347,energi,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
348,short,2,JJ,0.0024906600249066002,0.0,1.0,0.0,0.0
349,period,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
350,time,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
351,import,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
352,note,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
353,captur,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
354,energi,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
355,produc,8,NN,0.009962640099626401,0.0,1.0,0.0,0.0
356,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
357,strike,16,JJ,0.019925280199252802,1.0,0.0,0.0,-0.128
358,requir,3,VBP,0.0037359900373599006,0.0,1.0,0.0,0.0
359,special,4,JJ,0.0049813200498132005,0.0,0.0,1.0,0.4019
360,equip,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
361,done,1,VBN,0.0012453300124533001,0.0,1.0,0.0,0.0
362,train,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
363,profession,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
364,necessari,1,FW,0.0012453300124533001,0.0,1.0,0.0,0.0
365,expertis,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
366,safeti,4,NN,0.0049813200498132005,0.0,1.0,0.0,0.0
367,precaut,2,VBP,0.0024906600249066002,0.0,1.0,0.0,0.0
368,place,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
369,attempt,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
370,captur,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
371,energi,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
372,without,1,IN,0.0012453300124533001,0.0,1.0,0.0,0.0
373,proper,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
374,equip,9,NN,0.0112079701120797,0.0,1.0,0.0,0.0
375,train,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
376,extrem,3,NN,0.0037359900373599006,0.0,1.0,0.0,0.0
377,danger,2,NN,0.0024906600249066002,1.0,0.0,0.0,-0.5267
378,avoid,1,VBP,0.0012453300124533001,1.0,0.0,0.0,-0.296
379,build,4,VB,0.0049813200498132005,0.0,1.0,0.0,0.0
380,lighten,4,VBN,0.0049813200498132005,0.0,1.0,0.0,0.0
381,arrest,5,NN,0.0062266500622665,1.0,0.0,0.0,-0.34
382,lightn,36,JJ,0.0448318804483188,0.0,1.0,0.0,0.0
383,arrest,5,NN,0.0062266500622665,1.0,0.0,0.0,-0.34
384,typic,2,NN,0.0024906600249066002,0.0,1.0,0.0,0.0
385,built,1,VBN,0.0012453300124533001,0.0,1.0,0.0,0.0
